% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770199579.4156 0.025 -0.000 -0.0058 -2.4257
1770199579.4199 0.026 -0.000 -0.0058 -2.4257
1770199579.4254 0.028 -0.000 -0.0069 -2.4258
1770199579.4298 0.028 -0.000 -0.0069 -2.4259
1770199579.4352 0.030 -0.000 -0.0058 -2.4259
1770199579.4407 0.031 -0.000 -0.0069 -2.4258
1770199579.4450 0.032 -0.000 -0.0069 -2.4258
1770199579.4505 0.033 -0.000 -0.0069 -2.4257
1770199579.4548 0.035 -0.000 -0.0069 -2.4258
1770199579.4603 0.036 -0.000 -0.0069 -2.4258
1770199579.4647 0.037 -0.000 -0.0081 -2.4257
1770199579.4701 0.038 -0.000 -0.0081 -2.4257
1770199579.4757 0.039 -0.000 -0.0069 -2.4258
1770199579.4800 0.040 -0.000 -0.0081 -2.4258
1770199579.4854 0.042 -0.000 -0.0069 -2.4258
1770199579.4899 0.043 -0.000 -0.0081 -2.4258
1770199579.4952 0.044 -0.000 -0.0081 -2.4258
1770199579.4997 0.045 -0.000 -0.0069 -2.4258
1770199579.5051 0.047 -0.000 -0.0081 -2.4257
1770199579.5105 0.048 -0.000 -0.0081 -2.4257
1770199579.5149 0.049 -0.000 -0.0081 -2.4258
1770199579.5203 0.050 -0.000 -0.0081 -2.4258
1770199579.5248 0.051 -0.000 -0.0081 -2.4258
1770199579.5303 0.053 -0.000 -0.0081 -2.4258
1770199579.5358 0.054 -0.000 -0.0081 -2.4258
1770199579.5401 0.055 -0.000 -0.0081 -2.4258
1770199579.5455 0.057 -0.000 -0.0081 -2.4257
1770199579.5500 0.058 -0.000 -0.0081 -2.4257
1770199579.5554 0.059 -0.000 -0.0081 -2.4257
1770199579.5598 0.060 -0.000 -0.0081 -2.4258
1770199579.5652 0.061 -0.000 -0.0081 -2.4257
1770199579.5707 0.062 -0.000 -0.0081 -2.4257
1770199579.5752 0.064 -0.000 -0.0081 -2.4257
1770199579.5807 0.065 -0.000 -0.0081 -2.4257
